area,ciudad,conglomerado,panelm,vivienda,hogar,s91p7,s91p8a,s91p8b,s91p8c,s91p8d,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s91p10,s91p111,s91p112,s91p113,s91p114,s91p115,s91p121,s91p122,s91p123,s91p124,s91p125,s91p126,s91p131,s91p132,s91p133,estrato,fexp,upm,id_vivienda,id_hogar,periodo
1,90150,474103,015,05,1,3,1,1,1,1,2,2,1,1,1,2,3,2,2,2,2,2,3,4,2,5,2,3,3,4,3,2613,1931.50236766392,090150474103,09015047410301505,090150474103015051,202210
1,90150,474103,015,06,1,3,6,5,5,1,1,2,2,2,1,1,3,2,2,2,2,1,4,5,3,4,5,4,4,2,4,2613,1931.50236766392,090150474103,09015047410301506,090150474103015061,202210
1,90150,474103,015,07,1,3,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,4,4,5,4,4,4,4,2613,1931.50236766392,090150474103,09015047410301507,090150474103015071,202210
1,90150,474302,025,01,1,3,1,1,1,1,1,1,2,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,574.644971516027,090150474302,09015047430202501,090150474302025011,202210
1,90150,474302,025,02,1,1,1,2,5,1,1,1,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,574.644971516027,090150474302,09015047430202502,090150474302025021,202210
1,90150,474302,025,03,1,3,1,5,5,1,1,1,1,1,1,1,4,2,2,2,2,2,5,3,3,3,3,3,3,3,3,2613,574.644971516027,090150474302,09015047430202503,090150474302025031,202210
1,90150,474302,025,04,1,3,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,1,5,5,2613,574.644971516027,090150474302,09015047430202504,090150474302025041,202210
1,90150,474302,025,05,1,3,1,1,1,1,1,1,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,5,1,5,5,2613,574.644971516027,090150474302,09015047430202505,090150474302025051,202210
1,90150,474302,025,06,1,3,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,574.644971516027,090150474302,09015047430202506,090150474302025061,202210
1,90150,474302,025,07,1,3,1,1,1,1,1,1,1,2,1,1,5,2,2,2,2,2,5,5,5,5,5,5,1,1,5,2613,574.644971516027,090150474302,09015047430202507,090150474302025071,202210
1,90150,477301,028,01,1,2,1,1,5,1,2,2,2,1,2,2,4,2,2,2,2,2,4,3,4,5,2,1,3,4,2,2613,1725.73356557763,090150477301,09015047730102801,090150477301028011,202210
1,90150,477301,028,03,1,3,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,3,5,4,3,2,4,3,5,2613,1725.73356557763,090150477301,09015047730102803,090150477301028031,202210
1,90150,477301,028,04,1,3,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,1725.73356557763,090150477301,09015047730102804,090150477301028041,202210
1,90150,477301,028,05,1,2,1,1,1,1,2,2,2,1,2,2,3,2,2,1,2,2,5,2,3,2,4,4,4,5,3,2613,1725.73356557763,090150477301,09015047730102805,090150477301028051,202210
1,90150,477301,028,07,1,3,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,5,3,4,3,4,3,4,3,4,2613,1725.73356557763,090150477301,09015047730102807,090150477301028071,202210
1,90150,477301,028,08,1,3,1,1,1,2,2,2,2,1,2,2,4,2,2,2,2,2,4,5,4,3,4,3,4,4,4,2613,1725.73356557763,090150477301,09015047730102808,090150477301028081,202210
1,90150,477301,028,09,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,5,3,4,4,4,4,4,4,2613,1725.73356557763,090150477301,09015047730102809,090150477301028091,202210
1,90150,479803,025,01,1,3,1,1,2,1,2,2,1,2,1,2,3,2,2,2,2,2,5,5,5,5,5,1,2,4,5,2613,584.094681895472,090150479803,09015047980302501,090150479803025011,202210
1,90150,479803,025,02,1,3,1,1,1,1,1,1,2,1,1,1,4,2,2,2,2,2,5,5,5,1,5,5,5,1,5,2613,584.094681895472,090150479803,09015047980302502,090150479803025021,202210
1,90150,479803,025,03,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,4,5,2,5,1,5,5,5,2613,584.094681895472,090150479803,09015047980302503,090150479803025031,202210
1,90150,479803,025,05,1,3,2,2,2,2,2,2,1,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,1,3,1,2613,584.094681895472,090150479803,09015047980302505,090150479803025051,202210
1,90150,479803,025,06,1,3,1,1,1,1,2,2,1,1,2,2,3,2,2,2,2,2,3,5,3,3,3,3,4,4,3,2613,584.094681895472,090150479803,09015047980302506,090150479803025061,202210
1,90150,479803,025,07,1,3,1,1,1,1,1,1,2,1,1,1,4,2,2,2,2,2,3,4,4,1,5,4,5,1,5,2613,584.094681895472,090150479803,09015047980302507,090150479803025071,202210
1,90150,479803,025,08,1,3,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,5,5,5,5,5,5,5,5,5,2613,584.094681895472,090150479803,09015047980302508,090150479803025081,202210
1,90150,480702,015,01,1,3,2,2,2,2,1,2,2,2,2,1,3,2,1,2,2,1,5,4,5,5,5,2,4,5,5,2613,420.103171985073,090150480702,09015048070201501,090150480702015011,202210
1,90150,480702,015,02,1,1,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,1,5,5,5,5,1,1,5,5,2613,420.103171985073,090150480702,09015048070201502,090150480702015021,202210
1,90150,480702,015,03,1,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,5,5,5,5,5,1,4,3,5,2613,420.103171985073,090150480702,09015048070201503,090150480702015031,202210
1,90150,480702,015,04,1,3,1,1,1,1,1,1,1,2,1,1,4,1,2,2,2,2,5,5,5,5,4,1,1,5,3,2613,420.103171985073,090150480702,09015048070201504,090150480702015041,202210
1,90150,480702,015,05,1,3,1,1,1,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,4,1,1,3,3,1,2613,420.103171985073,090150480702,09015048070201505,090150480702015051,202210
1,90150,480702,015,06,1,3,1,2,1,1,1,1,1,1,1,1,4,2,2,2,2,2,1,1,1,5,5,1,5,5,5,2613,420.103171985073,090150480702,09015048070201506,090150480702015061,202210
1,90150,480702,015,07,1,3,1,1,1,1,2,2,1,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2613,420.103171985073,090150480702,09015048070201507,090150480702015071,202210
1,90150,489702,013,01,1,1,1,1,1,1,1,2,2,2,1,1,4,2,2,2,2,2,5,5,5,5,5,5,2,5,5,2613,1911.7020654682,090150489702,09015048970201301,090150489702013011,202210
1,90150,489702,013,02,1,3,1,1,5,1,1,2,2,1,1,2,4,2,2,2,2,2,3,4,3,4,3,2,3,1,3,2613,1911.7020654682,090150489702,09015048970201302,090150489702013021,202210
1,90150,489702,013,03,1,3,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,5,3,1,5,5,4,5,4,3,2613,1911.7020654682,090150489702,09015048970201303,090150489702013031,202210
1,90150,489702,013,04,1,3,1,5,5,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,3,4,3,4,3,3,3,2613,1911.7020654682,090150489702,09015048970201304,090150489702013041,202210
1,90150,489702,013,05,1,3,1,1,1,1,1,2,2,1,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,1911.7020654682,090150489702,09015048970201305,090150489702013051,202210
1,90150,489702,013,06,1,3,1,1,1,1,2,2,1,1,1,1,3,2,2,2,2,2,4,3,4,3,3,4,2,3,3,2613,1911.7020654682,090150489702,09015048970201306,090150489702013061,202210
1,90150,489702,013,07,1,3,1,1,1,1,2,2,2,1,1,2,4,2,2,2,2,2,4,3,3,4,3,4,3,3,2,2613,1911.7020654682,090150489702,09015048970201307,090150489702013071,202210
1,90150,492402,013,01,1,3,1,1,1,1,2,2,2,2,2,2,3,2,1,2,2,2,4,3,4,5,4,2,4,3,5,2613,516.243207226423,090150492402,09015049240201301,090150492402013011,202210
1,90150,492402,013,02,1,3,6,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,5,4,4,4,4,3,2,3,3,2613,516.243207226423,090150492402,09015049240201302,090150492402013021,202210
1,90150,492402,013,03,1,3,1,1,5,1,2,2,2,1,1,1,3,2,2,2,2,2,5,3,3,4,2,1,4,4,3,2613,516.243207226423,090150492402,09015049240201303,090150492402013031,202210
1,90150,492402,013,04,1,3,1,1,2,1,1,2,2,1,1,2,3,2,2,2,2,2,4,4,5,4,3,4,5,4,5,2613,516.243207226423,090150492402,09015049240201304,090150492402013041,202210
1,90150,492402,013,05,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,516.243207226423,090150492402,09015049240201305,090150492402013051,202210
1,90150,492402,013,06,1,3,1,1,1,1,1,2,1,1,1,1,3,2,2,2,2,2,4,4,4,4,4,1,1,4,4,2613,516.243207226423,090150492402,09015049240201306,090150492402013061,202210
1,90150,492402,013,07,1,3,1,1,1,1,2,1,1,1,1,1,4,2,2,2,2,2,5,5,5,5,2,2,1,5,4,2613,516.243207226423,090150492402,09015049240201307,090150492402013071,202210
1,90150,492402,013,07,2,3,1,1,1,1,1,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,4,1,5,5,5,2613,516.243207226423,090150492402,09015049240201307,090150492402013072,202210
1,90150,502102,015,01,1,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,5,5,1,5,5,3,5,5,5,2613,393.663463619598,090150502102,09015050210201501,090150502102015011,202210
1,90150,502102,015,02,1,3,1,1,1,1,2,1,2,2,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,393.663463619598,090150502102,09015050210201502,090150502102015021,202210
1,90150,502102,015,03,1,3,2,2,2,1,1,2,1,2,1,1,4,2,2,1,2,2,5,5,5,5,5,1,5,5,5,2613,393.663463619598,090150502102,09015050210201503,090150502102015031,202210
1,90150,502102,015,04,1,3,1,1,1,1,2,2,2,1,1,2,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2613,393.663463619598,090150502102,09015050210201504,090150502102015041,202210
1,90150,502102,015,05,1,3,1,1,1,1,1,2,1,1,1,1,4,2,2,2,2,2,5,4,4,4,5,1,5,5,5,2613,393.663463619598,090150502102,09015050210201505,090150502102015051,202210
1,90150,502102,015,06,1,3,1,1,1,1,1,1,1,2,2,1,4,2,2,2,2,2,5,1,5,1,1,1,5,1,1,2613,393.663463619598,090150502102,09015050210201506,090150502102015061,202210
1,90150,502102,015,07,1,3,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2613,393.663463619598,090150502102,09015050210201507,090150502102015071,202210
1,90150,504302,025,01,1,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,4,4,4,4,4,2,2,4,4,2613,593.994246883799,090150504302,09015050430202501,090150504302025011,202210
1,90150,504302,025,02,1,3,1,5,5,2,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2613,593.994246883799,090150504302,09015050430202502,090150504302025021,202210
1,90150,504302,025,03,1,3,1,1,1,1,2,2,1,2,2,1,3,2,2,2,2,2,5,5,5,4,4,1,1,4,4,2613,593.994246883799,090150504302,09015050430202503,090150504302025031,202210
1,90150,504302,025,05,1,3,1,1,1,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2613,593.994246883799,090150504302,09015050430202505,090150504302025051,202210
1,90150,504302,025,06,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,4,4,4,1,1,4,4,2613,593.994246883799,090150504302,09015050430202506,090150504302025061,202210
1,90150,504302,025,07,1,3,1,5,5,2,2,2,1,2,2,1,3,2,2,2,2,2,5,5,5,4,4,1,1,4,4,2613,593.994246883799,090150504302,09015050430202507,090150504302025071,202210
1,90150,504302,025,08,1,3,1,5,5,1,2,2,1,2,2,1,3,2,2,2,2,2,4,4,4,4,4,2,2,4,4,2613,593.994246883799,090150504302,09015050430202508,090150504302025081,202210
1,90150,506802,028,01,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,520.753669926559,090150506802,09015050680202801,090150506802028011,202210
1,90150,506802,028,02,1,3,3,3,3,3,1,1,1,1,2,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,520.753669926559,090150506802,09015050680202802,090150506802028021,202210
1,90150,506802,028,03,1,3,2,5,5,2,2,2,2,2,2,2,3,2,2,2,2,2,5,3,5,5,4,1,5,5,3,2613,520.753669926559,090150506802,09015050680202803,090150506802028031,202210
1,90150,506802,028,04,1,3,1,1,1,1,2,2,1,2,2,2,4,2,1,2,1,1,5,5,5,5,5,1,5,5,5,2613,520.753669926559,090150506802,09015050680202804,090150506802028041,202210
1,90150,506802,028,05,1,3,1,5,1,1,2,2,1,2,2,2,4,2,2,2,2,2,5,3,5,5,5,1,5,5,5,2613,520.753669926559,090150506802,09015050680202805,090150506802028051,202210
1,90150,506802,028,06,1,3,1,2,2,1,2,2,2,2,2,2,5,2,2,2,2,2,5,2,4,4,4,5,5,5,5,2613,520.753669926559,090150506802,09015050680202806,090150506802028061,202210
1,90150,506802,028,08,1,3,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,3,3,5,4,1,5,4,1,2613,520.753669926559,090150506802,09015050680202808,090150506802028081,202210
1,90150,509103,015,01,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,5,4,4,5,5,5,5,2613,234.329650336672,090150509103,09015050910301501,090150509103015011,202210
1,90150,509103,015,02,1,3,1,5,5,1,2,2,1,2,2,1,3,2,2,2,2,2,5,4,5,5,5,1,1,5,5,2613,234.329650336672,090150509103,09015050910301502,090150509103015021,202210
1,90150,509103,015,03,1,3,1,1,1,1,2,1,1,1,2,1,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2613,234.329650336672,090150509103,09015050910301503,090150509103015031,202210
1,90150,509103,015,04,1,3,1,1,1,1,1,1,1,1,2,1,5,2,2,2,2,2,5,4,4,5,5,4,5,5,5,2613,234.329650336672,090150509103,09015050910301504,090150509103015041,202210
1,90150,509103,015,05,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,5,5,4,4,4,2613,234.329650336672,090150509103,09015050910301505,090150509103015051,202210
1,90150,509103,015,06,1,3,1,5,5,2,2,2,1,2,2,1,3,2,2,2,2,2,4,4,4,4,4,1,1,4,4,2613,234.329650336672,090150509103,09015050910301506,090150509103015061,202210
1,90150,509103,015,07,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2613,234.329650336672,090150509103,09015050910301507,090150509103015071,202210
1,90150,512403,028,01,1,3,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,4,2,2,4,4,4,2613,1265.72031956844,090150512403,09015051240302801,090150512403028011,202210
1,90150,512403,028,02,1,3,1,1,1,1,1,1,2,2,1,1,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,1265.72031956844,090150512403,09015051240302802,090150512403028021,202210
1,90150,512403,028,03,1,1,1,1,1,1,2,1,2,1,1,1,3,2,2,2,2,1,3,5,3,4,4,3,3,2,3,2613,1265.72031956844,090150512403,09015051240302803,090150512403028031,202210
1,90150,512403,028,04,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,1,5,5,5,1,5,5,5,2613,1265.72031956844,090150512403,09015051240302804,090150512403028041,202210
1,90150,512403,028,05,1,3,1,1,1,1,1,2,1,2,1,1,3,1,2,2,2,2,5,4,4,5,4,5,2,1,3,2613,1265.72031956844,090150512403,09015051240302805,090150512403028051,202210
1,90150,512403,028,06,1,3,1,1,1,1,1,2,1,1,1,2,3,1,2,2,2,2,4,5,4,5,4,1,1,5,4,2613,1265.72031956844,090150512403,09015051240302806,090150512403028061,202210
1,90150,512403,028,07,1,3,2,2,2,1,1,1,1,2,1,1,3,2,2,2,2,2,5,5,5,5,5,2,1,5,5,2613,1265.72031956844,090150512403,09015051240302807,090150512403028071,202210
1,90150,512803,025,01,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2613,1327.50112631914,090150512803,09015051280302501,090150512803025011,202210
1,90150,512803,025,02,1,3,1,5,5,1,2,2,1,1,2,1,3,2,2,2,2,2,4,4,4,4,4,4,1,4,4,2613,1327.50112631914,090150512803,09015051280302502,090150512803025021,202210
1,90150,512803,025,03,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2613,1327.50112631914,090150512803,09015051280302503,090150512803025031,202210
1,90150,512803,025,04,1,3,1,1,1,1,2,2,2,2,2,1,4,2,2,2,2,2,5,5,5,5,5,1,2,4,4,2613,1327.50112631914,090150512803,09015051280302504,090150512803025041,202210
1,90150,512803,025,05,1,3,1,5,5,1,2,2,2,2,2,1,3,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2613,1327.50112631914,090150512803,09015051280302505,090150512803025051,202210
1,90150,512803,025,06,1,3,1,1,1,1,2,2,1,2,2,2,4,2,2,2,2,2,5,5,5,5,5,1,1,5,5,2613,1327.50112631914,090150512803,09015051280302506,090150512803025061,202210
1,90150,512803,025,07,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,2,2,5,5,2613,1327.50112631914,090150512803,09015051280302507,090150512803025071,202210
1,90150,513801,013,01,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,5,5,5,5,5,1,3,5,4,2613,876.562069011032,090150513801,09015051380101301,090150513801013011,202210
1,90150,513801,013,02,1,3,6,5,5,1,2,2,1,2,1,1,2,2,2,2,2,2,5,3,4,4,4,4,4,4,5,2613,876.562069011032,090150513801,09015051380101302,090150513801013021,202210
1,90150,513801,013,03,1,3,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,5,5,5,5,5,1,5,5,4,2613,876.562069011032,090150513801,09015051380101303,090150513801013031,202210
1,90150,513801,013,04,1,3,6,5,2,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,5,3,4,3,4,5,2613,876.562069011032,090150513801,09015051380101304,090150513801013041,202210
1,90150,513801,013,05,1,3,1,1,1,1,1,2,2,2,2,1,3,2,2,2,2,2,5,5,4,5,4,2,1,4,4,2613,876.562069011032,090150513801,09015051380101305,090150513801013051,202210
1,90150,513801,013,06,1,3,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,5,5,5,99,5,3,2,5,4,2613,876.562069011032,090150513801,09015051380101306,090150513801013061,202210
1,90150,513801,013,07,1,3,6,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,5,4,5,3,4,3,2,3,4,2613,876.562069011032,090150513801,09015051380101307,090150513801013071,202210
1,90150,517103,013,01,1,3,1,1,1,1,2,2,1,2,1,2,3,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2613,1665.68265858609,090150517103,09015051710301301,090150517103013011,202210
1,90150,517103,013,02,1,3,1,1,1,1,1,2,1,2,1,1,4,2,2,2,2,2,5,5,5,5,5,5,1,1,5,2613,1665.68265858609,090150517103,09015051710301302,090150517103013021,202210
1,90150,517103,013,03,1,3,1,5,5,1,2,1,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2613,1665.68265858609,090150517103,09015051710301303,090150517103013031,202210
1,90150,517103,013,04,1,1,1,5,1,1,2,2,2,2,2,1,4,2,2,2,2,2,5,2,3,3,3,5,2,5,5,2613,1665.68265858609,090150517103,09015051710301304,090150517103013041,202210
1,90150,517103,013,05,1,3,1,5,2,1,1,1,1,1,1,1,4,2,2,2,2,2,5,2,5,4,5,1,2,2,5,2613,1665.68265858609,090150517103,09015051710301305,090150517103013051,202210
1,90150,517103,013,06,1,3,1,5,1,1,1,1,1,1,1,1,4,2,2,2,2,2,5,5,2,1,1,5,4,5,5,2613,1665.68265858609,090150517103,09015051710301306,090150517103013061,202210
1,90150,517103,013,07,1,3,1,1,1,1,2,1,1,1,1,1,4,2,2,2,2,2,5,5,5,5,5,1,5,5,5,2613,1665.68265858609,090150517103,09015051710301307,090150517103013071,202210
1,90150,522801,013,01,1,3,1,5,5,1,2,2,1,1,1,2,3,2,2,2,2,2,4,5,4,1,3,3,5,2,2,2613,591.3415237787,090150522801,09015052280101301,090150522801013011,202210
1,90150,522801,013,01,2,3,1,1,1,1,2,2,2,2,1,2,4,2,1,2,1,2,5,4,2,4,5,1,4,3,2,2613,591.3415237787,090150522801,09015052280101301,090150522801013012,202210
1,90150,522801,013,02,1,3,1,1,1,1,1,2,1,1,1,1,3,2,2,2,2,2,5,5,5,5,5,5,5,5,5,2613,591.3415237787,090150522801,09015052280101302,090150522801013021,202210
1,90150,522801,013,03,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,4,5,5,4,4,4,2613,591.3415237787,090150522801,09015052280101303,090150522801013031,202210
1,90150,522801,013,04,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,5,5,4,4,5,4,5,2613,591.3415237787,090150522801,09015052280101304,090150522801013041,202210
1,90150,522801,013,05,1,3,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2613,591.3415237787,090150522801,09015052280101305,090150522801013051,202210
1,90150,522801,013,06,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2613,591.3415237787,090150522801,09015052280101306,090150522801013061,202210
1,90150,522801,013,07,1,3,1,1,1,1,2,2,2,2,1,1,3,2,2,2,2,2,3,3,5,5,4,3,3,3,5,2613,591.3415237787,090150522801,09015052280101307,090150522801013071,202210
1,90150,524804,025,01,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,3,4,4,4,2613,435.41610913942,090150524804,09015052480402501,090150524804025011,202210
1,90150,524804,025,02,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,4,4,5,4,4,1,4,4,5,2613,435.41610913942,090150524804,09015052480402502,090150524804025021,202210
1,90150,524804,025,03,1,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,5,4,2,4,4,2,2,2,4,2613,435.41610913942,090150524804,09015052480402503,090150524804025031,202210
1,90150,524804,025,04,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,3,3,3,4,3,2,3,3,3,2613,435.41610913942,090150524804,09015052480402504,090150524804025041,202210
1,90150,524804,025,05,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,4,5,5,5,4,4,4,2613,435.41610913942,090150524804,09015052480402505,090150524804025051,202210
1,90150,524804,025,06,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,4,4,1,1,2,3,2613,435.41610913942,090150524804,09015052480402506,090150524804025061,202210
1,90150,524804,025,07,1,3,1,1,1,1,2,2,2,2,1,2,4,2,2,2,2,2,5,4,3,4,4,2,2,2,5,2613,435.41610913942,090150524804,09015052480402507,090150524804025071,202210
1,90150,525901,015,01,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,4,3,4,3,4,3,2613,780.089776914304,090150525901,09015052590101501,090150525901015011,202210
1,90150,525901,015,02,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,5,5,5,4,4,4,2613,780.089776914304,090150525901,09015052590101502,090150525901015021,202210
1,90150,525901,015,04,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,4,4,4,5,4,5,4,4,4,2613,780.089776914304,090150525901,09015052590101504,090150525901015041,202210
1,90150,525901,015,05,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,5,4,4,4,4,4,4,2613,780.089776914304,090150525901,09015052590101505,090150525901015051,202210
1,90150,525901,015,06,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,3,4,3,5,4,3,4,2613,780.089776914304,090150525901,09015052590101506,090150525901015061,202210
1,90150,525901,015,07,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,3,4,5,4,4,4,4,4,4,2613,780.089776914304,090150525901,09015052590101507,090150525901015071,202210
1,90150,525901,015,08,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,4,4,4,4,5,5,4,2613,780.089776914304,090150525901,09015052590101508,090150525901015081,202210
1,90150,528501,015,01,1,3,1,1,1,1,1,2,2,2,1,1,3,2,2,2,2,2,5,5,4,4,5,2,5,4,4,2613,942.494938538654,090150528501,09015052850101501,090150528501015011,202210
1,90150,528501,015,02,1,3,6,5,5,1,2,2,2,2,2,2,2,2,2,1,2,2,4,5,5,3,3,3,4,3,3,2613,942.494938538654,090150528501,09015052850101502,090150528501015021,202210
1,90150,528501,015,03,1,3,6,5,5,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,5,2,3,4,4,5,5,2613,942.494938538654,090150528501,09015052850101503,090150528501015031,202210
1,90150,528501,015,04,1,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,5,5,4,4,4,1,4,5,5,2613,942.494938538654,090150528501,09015052850101504,090150528501015041,202210
1,90150,528501,015,05,1,3,6,1,5,1,2,2,2,1,2,2,4,2,2,2,2,2,5,4,5,5,4,2,4,5,4,2613,942.494938538654,090150528501,09015052850101505,090150528501015051,202210
1,90150,528501,015,06,1,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,4,5,4,5,4,2,1,4,4,2613,942.494938538654,090150528501,09015052850101506,090150528501015061,202210
1,90150,528501,015,07,1,3,6,1,1,2,2,2,2,2,2,2,3,1,2,2,2,2,4,4,4,5,4,5,3,4,4,2613,942.494938538654,090150528501,09015052850101507,090150528501015071,202210
1,90150,532503,028,01,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,5,4,4,5,4,4,4,2613,483.866949582321,090150532503,09015053250302801,090150532503028011,202210
1,90150,532503,028,02,1,1,1,5,5,1,2,2,2,2,2,2,4,2,2,2,2,1,4,4,4,4,4,4,4,4,4,2613,483.866949582321,090150532503,09015053250302802,090150532503028021,202210
1,90150,532503,028,03,1,3,1,1,1,1,1,1,1,1,1,1,4,2,2,1,2,2,5,5,5,5,5,3,4,4,4,2613,483.866949582321,090150532503,09015053250302803,090150532503028031,202210
1,90150,532503,028,04,1,3,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,4,5,5,5,5,3,4,4,4,2613,483.866949582321,090150532503,09015053250302804,090150532503028041,202210
1,90150,532503,028,05,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,5,4,4,4,4,4,4,2613,483.866949582321,090150532503,09015053250302805,090150532503028051,202210
1,90150,532503,028,06,1,3,1,1,1,1,1,1,1,2,1,1,5,2,2,2,2,2,5,5,4,4,4,3,4,4,4,2613,483.866949582321,090150532503,09015053250302806,090150532503028061,202210
1,90150,532503,028,08,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,5,4,4,5,4,4,4,4,2613,483.866949582321,090150532503,09015053250302808,090150532503028081,202210
1,90150,533701,025,01,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,5,5,4,5,5,4,4,4,4,2613,262.908314250086,090150533701,09015053370102501,090150533701025011,202210
1,90150,533701,025,02,1,3,1,1,1,1,2,2,2,2,2,2,4,2,2,2,2,2,4,4,3,4,4,2,3,3,3,2613,262.908314250086,090150533701,09015053370102502,090150533701025021,202210
