area,ciudad,conglomerado,vivienda,hogar,estrato4,fexp4,sel,upm,id_hogar,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p3,s101p3a,s101p3b,s101p4,s101p4a,s101p4b,s101p4b1,s101p5a,s101p5b,s101p5c,s101p5d,s101p5e,s101p5f,s101p5g,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p8,s101p9a,s101p9b,s101p9c,s101p9d,s101p10,s101p111,s101p11111,s101p112,s101p11112,s101p113,s101p11113,s101p114,s101p11114,s101p115,s101p11115,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s101p127,s101p13,s101p141,s101p142,s101p143,s101p144,s101p151,s101p152,s101p153,s101p154,s101p155,s101p156,s101p157,s101p158,s101p159,s101p1510,s101p1511,s101p16,s101p161,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183,S12P9,S12P13,S12P16,S12P16C,P1,NACIONAL,ciudad_num,P12,P14
2,180756,900401,11,1,1823,522.6005859375,1,180756900401,180756900401111,2,2,2,2,2,2,3,3,3,3,3,3,1,2,0,1,3,3,0,3,3,8,5,8,8,8,2,2,1,2,1,2,1,2,2,1,2,1,1,2,2,3,1,1,1,1,1,2, ,1, ,2, ,2, ,2, ,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,1,5,5,2,1,1,1,1,2,1,180756,2,2
2,180756,900401,13,1,1823,522.6005859375,1,180756900401,180756900401131,2,2,2,2,2,2,3,3,3,3,8,8,1,4,0,1,5,5,0,3,3,8,3,3,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2, , , , , , , , , , ,1,1,1,1,1,1,1,3,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2, ,3,4,5,5,5,1,3,3,3,1,1,1,2,2,1,180756,1,2
2,180757,900202,01,1,1821,513.93408203125,1,180757900202,180757900202011,1,2,2,2,2,2,6,3,3,8,3,8,2, , ,1,3,2,0,8,3,8,6,3,3,8,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,1,2, ,1, ,2, ,2, ,2, ,2,2,2,2,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,180757,1,2
2,180757,900202,03,1,1821,513.93408203125,1,180757900202,180757900202031,1,2,2,2,2,2,6,3,3,3,3,3,2, , ,1,3,0,0,8,3,8,6,8,3,8,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,1,2, , , , , , , , , , ,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2, ,5,5,5,1,5,5,5,5,5,1,3,1,2,1,1,180757,1,2
2,180757,900202,05,1,1821,513.93408203125,1,180757900202,180757900202051,1,2,1,2,2,2,6,3,2,8,3,8,1,10,0,1,8,8,0,3,3,8,6,3,3,8,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2, ,1, ,2, ,2, ,2, ,2,2,2,2,2,2,2,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,1,1,1,1,5,5,4,1,1,1,1,1,1,180757,2,2
2,180757,900202,07,1,1821,513.93408203125,1,180757900202,180757900202071,1,2,2,2,2,2,6,3,3,3,3,3,1,6,0,1,4,3,0,7,3,8,5,3,3,8,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,3,1,1,1, ,2, ,2, ,2, ,2, ,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,2,5,5,1,1,1,1,1,1,1,180757,1,2
2,180757,900202,09,1,1821,513.93408203125,1,180757900202,180757900202091,1,2,2,2,2,2,6,3,3,3,3,8,2, , ,1,1,0,0,8,3,8,6,8,3,8,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,4,4,4,4,4,2,5,5,5,1,1,1,1,1,1,180757,2,2
2,180757,900202,11,1,1821,513.93408203125,1,180757900202,180757900202111,1,2,2,1,2,2,6,3,3,7,3,8,1,2,0,1,12,12,0,3,3,8,6,3,3,8,2,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,1,1,1,1,1,5,5,1,1,1,1,1,1,180757,1,2
1,180850,000701,01,1,1811,383.536743164063,1,180850000701,180850000701011,2,2,2,2,2,2,3,3,3,3,8,8,1,2,0,1,5,5,0,3,3,8,3,8,8,8,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,1,1,5,1,1,1,1,1,1,1,2,1,180850,1,2
1,180850,000701,09,1,1811,383.536743164063,1,180850000701,180850000701091,1,2,2,2,2,2,6,3,3,8,8,8,1,5,0,1,4,4,0,3,3,8,6,3,8,8,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,1,2,2,1,1,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180850,1,2
1,180850,000701,15,1,1811,383.536743164063,1,180850000701,180850000701151,1,1,1,1,1,1,6,1,1,1,1,1,1,4,0,1,8,8,0,1,1,8,6,1,1,8,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,3,1,1,1,1,2, , , , , , , , , , ,1,2,1,2,1,1,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,180850,1,2
2,180850,901701,01,1,1822,432.0087890625,1,180850901701,180850901701011,1,1,1,2,2,2,6,2,2,8,8,8,1,8,1,1,3,3,0,7,8,8,6,3,3,8,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,3,1,1,1,1,1,2, ,1, ,2, ,2, ,2, ,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,1,1,2,1,2,1,1,180850,2,1
2,180850,901701,05,1,1822,432.0087890625,1,180850901701,180850901701051,2,2,2,2,2,2,3,3,3,3,3,3,2, , ,1,4,3,1,3,3,3,6,3,3,3,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,3,1,1,2,2,1,2, ,1, ,2, ,2, ,2, ,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,3,1,5,3,4,5,5,1,1,1,1,3,1,1,2,1,180850,1,2
2,180850,901701,07,1,1822,432.0087890625,1,180850901701,180850901701071,2,2,2,2,2,2,3,3,3,3,3,3,1,4,0,1,5,5,0,3,3,3,3,3,3,3,2,1,1,1,2,1,2,2,2,1,2,1,1,1,2,3,1,1,1,1,1,2, ,1, ,2, ,2, ,2, ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2, ,5,1,5,5,5,1,1,1,5,1,1,1,2,2,1,180850,2,2
2,180853,900201,05,1,1823,656.781799316406,1,180853900201,180853900201051,2,2,2,2,2,2,3,3,3,3,3,3,1,2,0,1,6,6,0,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,3,2,3,2,1,2, , , , , , , , , , ,2,1,1,1,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,4,4,5,4,4,1,3,3,3,1,1,1,1,2,1,180853,1,2
2,180853,900201,07,1,1823,656.781799316406,1,180853900201,180853900201071,1,1,1,2,2,2,6,7,7,8,8,8,2, , ,1,6,1,0,8,3,8,3,8,3,8,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,5,1,1,1,2,1,1,180853,2,2
2,180853,900201,09,1,1823,656.781799316406,1,180853900201,180853900201091,2,2,1,2,2,2,3,3,1,3,3,3,1,5,0,1,5,5,0,3,3,8,3,8,3,8,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,3,1,1,1,1,1,2, ,2, ,1, ,2, ,2, ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,1,1,5,1,1,1,1,1,1,180853,2,2
2,180853,900201,11,1,1823,656.781799316406,1,180853900201,180853900201111,1,1,1,1,2,2,1,3,3,3,8,8,1,2,0,1,5,5,0,3,3,8,3,3,3,8,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,180853,2,1
2,180854,900801,01,1,1822,736.378601074219,1,180854900801,180854900801011,2,2,1,1,1,1,3,3,2,2,2,2,1,4,0,1,6,6,0,8,3,8,6,8,2,8,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,6,1,2,4,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,180854,2,1
2,180854,900801,07,1,1822,736.378601074219,1,180854900801,180854900801071,1,1,1,1,2,2,6,2,2,2,8,8,2, , ,1,4,2,0,8,3,8,3,3,8,8,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,6,1,1,1,2, , , , , , , , , , ,2,2,2,1,1,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,180854,1,2
2,180854,900801,09,1,1822,736.378601074219,1,180854900801,180854900801091,1,1,2,2,1,2,6,2,4,8,3,8,1,4,0,1,7,7,0,3,3,8,3,3,3,3,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,6,1,1,1,1,2, ,1, ,2, ,2, ,2, ,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,3,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,180854,1,1
2,180854,900801,11,1,1822,736.378601074219,1,180854900801,180854900801111,1,1,1,2,2,2,6,2,2,8,8,8,1,3,0,1,3,0,0,8,3,8,3,8,3,8,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,3,6,1,1,1,2, , , , , , , , , , ,2,2,2,1,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,180854,1,2
2,180855,900901,01,1,1821,351.982147216797,1,180855900901,180855900901011,1,2,2,2,2,2,6,4,4,8,8,8,2, , ,1,3,2,0,8,8,8,4,8,4,8,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4,4,5,1,2,1,1,1,1,180855,1,2
2,180855,900901,05,1,1821,351.982147216797,1,180855900901,180855900901051,2,2,2,2,2,2,3,3,4,3,3,3,2, , ,1,4,0,0,3,3,3,3,3,3,3,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,99,99,2,3,5,1,3,1,1,2,1,180855,2,2
2,180855,900901,07,1,1821,351.982147216797,1,180855900901,180855900901071,1,2,2,2,2,2,3,3,3,3,8,8,1,4,0,1,5,3,0,3,3,8,3,8,3,8,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,5,5,4,5,1,3,1,2,1,1,180855,1,2
2,180855,903503,11,1,1821,501.399078369141,1,180855903503,180855903503111,2,2,2,2,2,2,5,4,4,8,8,8,2, , ,1,1,0,0,8,8,8,5,8,8,8,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,99,99,99,1,99,99,99,1,1,1,3,1,2,2,1,180855,2,2
2,180855,903503,13,1,1821,501.399078369141,1,180855903503,180855903503131,1,1,1,2,2,2,1,3,3,3,8,8,1,2,0,1,6,6,0,3,3,3,3,3,3,8,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,4,4,3,2,4,5,1,1,1,1,1,1,180855,1,2
2,180857,900702,01,1,1822,458.191131591797,1,180857900702,180857900702011,1,1,1,2,2,2,6,2,2,8,8,8,1,2,0,1,3,0,0,3,3,8,3,8,3,8,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,5,3,1,1,1,1,1,1,1,1,180857,1,2
2,180857,900702,03,1,1822,458.191131591797,1,180857900702,180857900702031,1,2,2,2,2,2,6,4,4,8,8,8,1,2,2,1,3,3,0,8,4,8,4,8,4,8,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,4,99,2,4,4,1,3,6,2,1,1,180857,1,2
2,180857,900702,07,1,1822,458.191131591797,1,180857900702,180857900702071,2,2,2,2,2,2,3,3,3,8,8,8,2, , ,1,3,0,0,3,3,3,3,8,8,8,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,5,4,5,5,1,1,1,2,2,1,180857,2,2
2,180857,900702,09,1,1822,458.191131591797,1,180857900702,180857900702091,2,2,2,2,2,2,3,3,3,3,8,8,2, , ,1,4,4,0,8,8,8,3,8,3,8,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2, ,4,4,4,4,5,5,5,1,5,1,1,1,1,2,1,180857,2,2
2,180857,900702,11,1,1822,458.191131591797,1,180857900702,180857900702111,1,2,2,2,2,2,6,4,4,3,8,8,2, , ,1,3,0,0,8,8,8,3,8,4,8,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,4,4,3,3,4,5,5,3,5,1,3,1,1,1,1,180857,1,2
2,180950,000304,03,1,1823,451.978881835938,1,180950000304,180950000304031,2,2,2,2,2,2,3,3,3,3,3,3,1,4,0,1,6,6,0,3,3,3,3,3,3,8,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,3,6,1,1,2,2, , , , , , , , , , ,1,1,1,2,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,2,5,5,1,1,1,1,2,1,180950,1,2
2,180950,000304,05,1,1823,451.978881835938,1,180950000304,180950000304051,2,1,1,1,1,1,3,1,1,7,1,2,1,4,0,1,4,3,1,3,8,8,8,3,3,8,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,6,2,1,1,2, , , , , , , , , , ,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,180950,1,1
2,180950,000304,09,1,1823,451.978881835938,1,180950000304,180950000304091,2,2,2,2,2,2,3,3,3,3,3,3,1,2,0,1,3,3,0,3,3,8,5,3,3,8,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,3,1,1,1,1,2, , , , , , , , , , ,1,1,2,1,1,1,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,1,4,4,4,1,1,1,1,2,1,180950,1,2
2,180950,900902,03,1,1822,360.675231933594,1,180950900902,180950900902031,1,1,1,1,1,1,4,4,3,2,3,2,1,2,0,1,3,0,0,3,4,4,6,3,4,8,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,1,2,5,5,1,1,1,1,1,1,180950,2,2
2,180950,900902,05,1,1822,360.675231933594,1,180950900902,180950900902051,2,2,2,2,2,2,3,3,3,3,3,3,2, , ,1,8,6,0,3,3,3,3,3,8,8,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,180950,2,2
2,180950,900902,07,1,1822,360.675231933594,1,180950900902,180950900902071,2,2,2,2,2,2,3,3,3,3,3,3,2, , ,1,1,0,0,8,3,3,6,3,3,8,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,5,1,1,1,1,2,1,180950,2,2
2,180950,900902,09,1,1822,360.675231933594,1,180950900902,180950900902091,1,2,2,2,2,2,1,4,4,3,3,3,2, , ,1,7,7,0,8,8,8,6,3,3,8,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,1,2,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,180950,1,2
2,180950,900902,13,1,1822,360.675231933594,1,180950900902,180950900902131,2,2,2,2,2,2,3,3,3,3,3,3,1,4,0,1,7,7,0,3,3,3,3,3,3,8,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,3,1,2,2,1,2, , , , , , , , , , ,2,1,1,1,1,1,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,1,5,5,1,1,1,1,1,2,1,180950,1,2
1,190150,000202,09,1,1913,131.17041015625,1,190150000202,190150000202091,1,1,1,1,1,1,6,1,1,1,1,1,2, , ,1,8,8,0,2,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,5,5,5,3,3,5,3,1,1,1,1,1,1,190150,2,2
1,190150,000202,11,1,1913,131.17041015625,1,190150000202,190150000202111,1,1,1,2,2,2,6,2,2,8,8,8,2, , ,1,7,7,7,8,1,1,1,1,1,8,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,3,6,2,2,4,2, , , , , , , , , , ,1,1,1,1,1,1,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,3,3,5,5,3,3,3,3,1,1,1,1,1,1,190150,1,2
1,190150,000203,01,1,1913,29.5133419036865,1,190150000203,190150000203011,1,2,2,2,2,2,6,4,4,8,8,8,2, , ,1,4,4,4,8,8,8,8,8,8,8,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2, , , , , , , , , , ,1,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,1,1,1,1,1,1,1,190150,1,2
1,190150,000203,03,1,1913,29.5133419036865,1,190150000203,190150000203031,2,2,2,2,2,2,3,3,3,8,8,8,1,4,0,1,10,10,0,8,8,8,8,8,8,8,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1,190150,2,2
1,190150,000203,05,1,1913,29.5133419036865,1,190150000203,190150000203051,1,2,2,2,2,2,6,3,3,8,8,8,2, , ,1,2,2,0,8,8,8,8,8,8,8,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,190150,2,2
1,190150,000203,07,1,1913,29.5133419036865,1,190150000203,190150000203071,1,2,2,2,2,2,6,3,3,8,8,8,2, , ,1,6,6,0,8,8,8,8,8,8,8,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,3,1,2,2,2,2, , , , , , , , , , ,2,2,2,2,2,1,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,190150,1,2
1,190150,000203,09,1,1913,29.5133419036865,1,190150000203,190150000203091,2,2,2,2,2,2,3,3,3,8,8,8,1,4,0,1,6,6,0,8,8,8,3,8,8,8,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,2, ,2, ,2, ,2, ,1,30,2,2,2,2,2,2,2,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,1,1,1,1,1,1,1,2,1,190150,2,2
1,190150,000203,15,1,1913,29.5133419036865,1,190150000203,190150000203151,1,2,2,2,2,2,3,3,3,8,8,8,2, , ,1,3,3,0,8,8,8,3,8,8,8,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,5,5,1,1,1,1,1,1,1,190150,2,2
1,190150,000205,03,1,1913,50.9249839782715,1,190150000205,190150000205031,1,2,2,2,2,2,6,3,3,3,3,3,1,3,0,1,4,4,0,1,8,8,8,8,8,8,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2, ,3,5,5,3,5,5,5,5,1,1,1,1,1,1,1,190150,1,2
1,190150,000205,05,1,1913,50.9249839782715,1,190150000205,190150000205051,1,1,1,2,2,2,6,2,2,8,8,8,2, , ,1,5,5,0,8,8,8,3,3,3,8,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2, ,5,5,5,5,5,5,2,2,2,1,1,1,1,1,1,190150,2,2
1,190150,000205,09,1,1913,50.9249839782715,1,190150000205,190150000205091,1,1,1,1,2,2,6,2,2,4,4,4,1,4,0,1,3,3,1,1,8,8,3,1,3,8,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2, , , , , , , , , , ,2,1,2,2,2,1,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,5,3,3,3,1,1,1,1,1,1,190150,1,2
1,190150,000205,11,1,1913,50.9249839782715,1,190150000205,190150000205111,2,2,2,2,2,2,3,3,3,8,8,8,1,4,0,1,7,7,0,1,8,8,3,3,8,8,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,3,1,1,1,1,2, , , , , , , , , , ,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,5,5,5,5,5,5,2,2,2,1,1,1,1,2,1,190150,1,2
1,190150,000205,13,1,1913,50.9249839782715,1,190150000205,190150000205131,1,1,1,2,2,2,6,2,2,8,8,8,1,10,0,1,12,10,10,1,8,8,3,1,8,8,1,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2, ,2, ,2, ,2, ,1,20,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2, ,3,5,5,3,3,3,4,4,3,1,1,1,1,1,1,190150,1,2
1,190150,000207,01,1,1913,50.9249839782715,1,190150000207,190150000207011,1,1,1,1,1,1,3,3,3,3,3,3,1,4,0,1,8,8,0,2,3,3,3,3,3,3,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,190150,1,2
1,190150,000207,05,1,1913,50.9249839782715,1,190150000207,190150000207051,1,1,1,1,1,1,6,3,3,3,3,3,1,4,0,1,5,5,0,3,3,3,3,3,3,3,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,1,2, ,2, ,2, ,2, ,1,80,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,190150,2,2
1,190150,000207,07,1,1913,50.9249839782715,1,190150000207,190150000207071,1,1,1,1,1,1,6,3,3,3,3,3,1,2,0,1,6,6,0,2,3,3,3,3,3,3,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,3,1,2,2,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,190150,2,2
1,190150,000207,09,1,1913,50.9249839782715,1,190150000207,190150000207091,1,1,1,1,1,1,6,3,3,3,3,3,2, , ,1,12,12,0,3,3,3,3,3,3,3,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,2,5,5,5,1,2,1,1,1,1,190150,2,2
1,190150,000207,11,1,1913,50.9249839782715,1,190150000207,190150000207111,1,2,2,2,2,2,6,3,3,3,3,3,2, , ,1,6,6,0,3,3,3,3,3,3,3,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,3,1,1,1,1,2, , , , , , , , , , ,2,2,2,1,2,1,1,5,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2, ,5,5,5,5,5,1,3,3,3,1,1,1,1,1,1,190150,1,2
